age,salary,sex
40,37165.97865,0
68,52421.34196,0
50,46315.96184,1
69,44809.54702,1
67,42120.57933,1
53,46621.0777,1
46,44110.65429,0
63,51040.92037,1
58,47535.73104,0
81,47559.51503,1
83,77101.79771,1
46,36871.9147,0
76,49759.52408,1
86,55147.26667,0
53,49205.09861,0
76,64920.95232,0
36,36113.09454,0
70,56737.18075,0
27,39110.21209,0
86,69300.67427,0
21,30287.77612,1
23,31067.0451,1
72,62901.29648,0
23,29030.93372,0
40,34878.30247,0
53,42242.828,0
42,39494.07983,0
37,37499.84884,1
21,29396.75066,0
86,59471.09807,1
39,43261.63419,1
32,35924.14007,0
72,56514.65066,1
21,33110.63433,1
81,64928.67462,1
50,29151.41303,1
58,55059.66941,0
21,26635.68739,0
75,60012.36408,0
50,45670.39566,0
31,36795.9244,0
61,46899.95214,0
70,57498.39557,0
53,51427.6224,0
21,27770.61279,1
43,49079.17452,1
31,33995.00938,0
83,48568.27014,1
77,67726.09854,0
71,57610.15732,1
71,59254.48027,1
69,58480.68554,0
40,35980.50839,0
51,50399.6678,1
69,49820.97932,1
82,65898.12914,0
65,46085.23784,0
75,61538.53643,0
27,33254.45981,1
67,54542.56392,1
79,62255.60518,0
49,45664.2815,0
26,37074.783,0
33,40207.32803,1
31,31016.66992,0
34,36983.94721,1
67,61808.92488,1
38,35521.8337,1
73,65780.2693,0
88,53629.15274,1
57,55969.51085,1
67,52387.77428,1
28,34542.0836,1
87,55602.18411,1
58,41471.98696,1
64,51233.1085,0
29,37811.076,0
69,51484.01655,1
35,37698.84557,0
42,33361.36613,1
69,55067.79384,1
47,44101.54155,1
79,62097.9269,1
83,69199.64719,0
35,40796.16844,1
23,28768.57556,0
69,63640.38306,1
88,60509.41411,1
26,35447.37782,0
64,43448.71834,0
22,32603.85952,0
66,37939.46827,1
49,39088.7707,1
20,31192.85254,0
77,52947.97863,0
33,35732.98583,0
34,37115.00876,1
60,55270.90075,0
50,43936.35906,0
76,46381.67755,0
88,57573.32791,0
33,36273.77311,0
89,74249.99752,1
63,54295.05462,1
30,31948.29004,1
45,44407.34529,1
57,49712.57303,1
85,61503.88721,0
75,56909.59328,0
37,38737.46399,0
52,48650.79531,1
32,32250.16059,0
28,30884.03631,0
85,61211.7708,0
48,40418.42745,1
67,56159.15436,0
20,31377.02596,0
58,34142.84355,0
27,39036.32761,1
35,46556.28886,1
26,33437.56203,1
78,58314.45118,0
68,54214.37719,0
35,33843.36985,0
87,52159.06353,1
50,52499.08709,1
59,51216.01243,1
43,47842.50357,1
73,52422.9734,0
43,35872.3305,0
82,59700.62343,0
63,42364.47692,0
39,45119.52432,0
57,49533.50848,1
88,72957.85491,1
47,44784.8868,0
36,34190.26346,0
67,54850.04737,1
68,55619.24448,0
75,68176.13941,1
72,65256.12467,0
70,60396.13326,1
25,30517.47021,0
63,56763.35239,0
85,72045.09592,0
30,34230.34562,0
76,58517.65037,1
58,40463.77369,1
42,32859.04126,1
65,60458.84909,1
30,36335.5504,0
68,54332.7234,0
53,57013.25076,0
35,31632.90834,1
74,62240.73237,1
32,35698.0851,1
40,43110.32357,0
27,29620.12443,1
34,38866.69574,0
43,48031.42003,0
53,44510.33575,1
72,53732.62497,0
56,53850.08458,1
28,41124.29155,1
46,42572.84539,0
46,34605.40977,0
24,30142.45969,1
29,35178.36252,1
59,54188.61002,1
59,45137.04458,0
75,64456.7971,1
75,51153.85863,0
47,42960.80856,0
31,34533.50101,1
68,41998.74322,1
28,31045.81323,1
43,41255.74817,1
41,40434.24342,1
21,34911.33654,0
23,31224.07513,1
70,44246.37558,1
35,40470.78777,1
75,60799.6228,1
35,38094.66244,1
34,38983.49209,1
21,34826.51877,1
72,52356.22526,1
74,64726.3064,0
64,63139.74891,1
49,36570.05599,1
36,45732.14297,0
62,55187.90961,1
77,63100.08481,0
55,52545.35836,1
85,65593.4918,1
20,30975.49988,1
88,64891.22428,0
88,62808.14388,1
59,39752.51272,0
36,38501.31744,1
78,61882.79004,0
34,32259.09743,1
53,45126.70622,1
88,62548.19366,1
30,29725.13721,1
24,31350.12247,1
26,34127.61066,1
79,61421.37734,1
73,47290.12746,1
28,38366.1327,1
36,39668.28126,1
53,43807.29826,0
88,52010.57307,1
68,51923.3294,1
70,46864.68569,1
47,44402.86327,1
32,37521.27022,0
54,57450.78042,1
79,55850.38956,1
74,47556.96346,0
24,37619.61608,0
39,37479.84783,0
76,49266.95924,1
36,33381.66932,1
82,47522.1308,1
61,49262.29056,1
67,47063.64074,0
83,53098.43525,1
30,32829.35784,1
55,59076.01021,1
38,40882.4428,0
58,56079.42048,1
85,67987.40877,1
27,32221.4414,0
68,59856.77055,0
67,57694.97513,1
31,33572.66071,1
75,58305.04432,0
33,37412.47606,0
82,67169.42621,0
86,67319.1413,1
38,34707.07804,0
38,35269.08014,1
31,34728.02672,0
86,61510.03688,0
74,60531.63652,1
45,35771.67327,0
38,32780.69499,0
35,39021.3462,1
20,29455.87792,0
25,32678.71871,0
21,26456.26047,1
42,40676.60194,0
60,57006.81689,0
78,47150.2836,0
57,48248.69555,1
69,55160.08921,0
57,42966.7977,1
78,52310.72428,1
34,33283.60757,1
34,38111.64869,0
35,39479.59383,0
80,63497.229,1
45,38342.17132,0
82,65987.85951,1
59,54798.32018,1
47,42565.74846,1
74,50090.86569,0
22,33938.42239,0
89,44638.21712,0
60,46960.534,0
87,60172.69831,0
28,36004.97883,0
80,46469.12299,0
88,46836.42653,0
73,57587.36264,1
25,34604.49484,1
52,49733.25018,1
52,37424.9276,1
52,44684.63549,0
79,49954.6078,0
56,44629.93152,0
41,41837.13998,1
46,42816.6795,0
51,51650.94803,0
26,35385.41149,0
39,42550.75599,1
85,74489.27055,0
79,52804.82864,0
29,34213.84012,1
53,41880.7205,0
59,56113.71954,1
71,53782.40258,1
67,44586.60387,0
55,41121.38071,1
73,50412.05716,0
39,41657.59956,0
24,31091.64444,0
66,50140.20685,0
83,49055.25218,0
22,27275.61068,1
26,30579.35431,0
87,69014.98824,1
25,30934.85285,0
42,37982.80252,1
80,52006.938,1
67,49100.00999,1
32,31699.55235,1
52,44648.83304,1
66,52514.63102,0
39,37182.23128,1
32,31356.4343,1
33,42218.38689,1
49,44942.41464,0
29,31257.16968,1
70,69926.46156,1
64,43428.67188,0
39,36123.93781,1
58,52549.47466,1
69,52270.49669,1
53,42641.59476,0
55,56292.67262,1
27,32112.58243,0
63,50125.86862,0
68,55159.28486,1
71,37531.06496,0
30,39820.50498,1
38,35933.92956,0
56,47947.66805,1
43,46002.70513,1
29,31147.52434,0
22,32539.35903,1
45,37498.40703,1
48,49177.65345,0
75,53278.15006,0
54,50020.16049,1
58,54108.68374,0
43,45627.65359,1
21,30210.3405,0
75,59040.8823,0
65,59626.27621,0
78,66358.70638,0
44,45463.49492,1
88,63275.79529,0
52,41652.12148,0
62,46292.77789,1
45,41277.47345,1
23,30217.6035,1
34,43259.48813,1
86,72124.57018,1
29,29400.44786,0
37,35622.12762,0
43,32510.02476,1
35,31474.55284,0
27,37900.97781,0
59,47341.83334,0
50,45823.70501,1
53,42013.80281,1
78,59310.08185,0
80,57357.69773,0
86,68470.64304,1
49,42586.5677,0
78,53445.8057,0
86,74178.95138,1
83,53854.72238,0
84,69562.15872,0
45,47990.1156,1
26,32106.97705,1
69,52790.68154,0
33,36929.7357,0
41,35387.22426,0
61,50615.45848,1
80,48024.84006,1
89,55012.93575,1
70,57628.30361,1
32,35094.50073,1
24,34929.06687,1
64,61806.82149,1
79,69636.09155,1
34,46304.93734,0
67,69093.59422,0
38,41237.51608,0
76,50244.14187,1
71,54119.61346,1
66,55612.96794,0
31,37911.05481,1
40,39584.27378,0
87,63354.20356,0
85,53343.32476,0
44,49418.75019,0
85,52495.24469,1
53,43321.87743,0
86,47033.93253,1
53,45560.12011,0
57,52807.02777,1
82,52099.25264,1
24,30506.55132,1
45,37712.43247,1
72,52262.26378,0
71,50242.73082,0
67,51971.48144,0
21,28087.03232,1
49,44553.37185,1
58,50717.65245,0
89,44943.84598,0
66,70372.31008,1
49,49142.70949,0
82,58401.87612,0
77,60276.20866,1
21,35228.85626,1
59,48535.78542,1
83,57191.30732,0
22,33892.00294,0
66,51990.05076,0
57,46549.97322,1
28,32292.4382,0
49,44490.21978,0
50,48407.70454,1
48,40700.87277,1
23,36439.42388,1
24,30765.0662,1
38,38403.34988,1
88,79089.31623,0
86,52327.73619,1
77,52926.81405,1
63,53968.52563,1
40,45759.22508,1
36,35805.95299,1
70,57992.32315,1
70,57090.37396,0
56,47098.78491,0
64,46755.65073,0
53,45622.7404,1
81,48814.1407,1
71,48213.09533,0
74,62724.22855,1
62,57689.44017,0
25,35589.86215,0
56,48229.47508,0
71,51100.39233,1
46,50559.7557,0
25,30143.05649,1
38,43451.00589,1
35,42652.8352,1
32,37125.07665,0
40,42543.66198,1
61,50131.14516,0
51,47470.68312,1
75,66291.85486,1
89,61712.50212,0
61,41401.54156,0
22,29669.68594,1
20,32469.04638,0
40,39485.08118,0
33,33755.04314,1
62,50702.20247,0
37,36515.69358,1
41,38469.44562,1
53,47949.52059,1
73,54611.63541,0
67,56849.78125,0
56,55972.85706,0
32,30377.40801,1
57,50732.92252,1
48,48727.05414,0
60,52226.67347,0
61,40762.45809,0
53,49649.25942,0
25,34413.18565,0
62,50874.74892,0
26,38278.11331,1
73,57981.90327,0
44,46251.35179,1
68,59552.98609,0
85,48693.27158,0
87,75355.14639,1
28,31684.18171,1
48,46911.5147,0
30,38617.23348,0
26,34380.30663,1
66,54559.63481,1
88,50976.90384,0
78,73283.08052,0
49,53098.74824,0
60,54489.58792,0
80,53659.27974,0
60,43504.09506,0
52,47802.77676,0
66,50565.28454,1
87,63311.43383,1
88,75196.96966,1
45,46032.50885,0
27,35688.04336,1
30,32769.81418,1
64,40559.17922,1
57,37703.06545,1
41,36204.24098,1
62,54142.56191,1
27,34289.47453,0
87,61973.38893,1
64,56224.86942,0
78,53191.67901,0
71,65294.73713,0
34,41469.83897,1
40,43979.91843,1
20,31847.11716,0
44,36902.72311,1
38,40428.56712,0
85,67373.09411,0
85,68637.00925,1
78,51588.21036,0
32,33801.88994,1
23,29832.89447,1
31,39562.90935,0
38,41325.19576,1
61,40791.14334,1
54,51290.69215,0
63,48661.70124,0
21,27754.96651,0
29,34344.9429,0
52,44174.26419,0
51,50316.58735,1
82,44556.6311,0
47,48238.72565,1
24,27587.79027,1
75,52040.14675,0
67,50061.04401,0
48,36340.1132,1
68,61016.9727,1
89,59903.84436,0
86,58679.07586,1
36,38884.93561,1
88,67681.1086,1
83,63843.14594,1
51,42521.97791,1
81,66246.85149,1
61,46169.68189,1
32,33640.05403,1
49,47153.53549,1
58,43753.50331,1
21,27524.73681,0
39,36365.70581,1
55,46977.39823,1
85,52289.05807,0
72,54545.15018,1
43,46927.90672,1
35,31918.2096,1
44,48250.77629,1
47,49944.8155,0
50,37565.47368,1
58,50234.55935,0
40,43410.30904,1
53,45593.19065,1
60,56060.55886,0
32,35876.50309,1
46,44311.20468,1
33,36009.76828,0
50,48220.07309,0
70,52539.71228,1
27,41255.32441,0
55,44326.95242,0
53,54041.20805,1
84,52574.73756,1
37,36625.27057,1
67,42942.43236,0
37,40822.06842,0
84,61314.47767,1
55,46701.09251,0
48,41069.5011,0
75,66694.63847,1
24,29396.15507,0
88,63438.08452,1
70,64394.30355,1
32,32590.40451,1
55,50189.47899,0
32,43344.08871,1
72,49886.02083,1
44,37007.76375,0
47,42694.82422,1
78,75110.56057,1
89,58218.04949,0
59,44994.73099,0
53,43932.85445,1
48,41054.38285,1
61,57516.75159,1
65,42437.36102,0
47,49281.4206,0
63,51542.92599,0
34,44836.13295,1
45,41882.43693,0
20,30165.26877,1
85,65832.90985,0
78,65190.85501,1
84,51986.35363,0
72,56718.13109,0
74,52962.41347,0
53,44568.9857,0
56,53409.82724,0
20,34151.81683,1
21,31846.12231,0
68,55662.14283,0
68,51919.54324,0
62,51113.2712,1
51,52712.68368,0
21,32050.82136,1
34,33298.88328,1
29,34875.03514,0
53,40494.67305,1
67,58394.02959,1
66,47763.27625,1
21,32394.82432,1
67,47080.12542,0
89,55512.80838,1
78,67001.67365,1
25,33917.42055,0
82,58949.89289,0
22,28355.18605,0
68,44368.00488,0
32,37352.21391,0
36,39227.73735,1
59,49316.51248,1
37,34445.11239,1
89,70410.41125,1
77,66698.17379,0
74,73195.45073,0
84,65026.1327,0
25,29228.72044,0
46,48701.08933,0
72,54937.3501,0
67,59086.50594,0
33,37543.03221,1
55,47240.75079,0
81,63555.01024,0
76,62542.20114,1
60,39569.5796,0
70,42319.46636,1
67,54847.2738,0
31,30447.61526,0
55,49472.24227,1
88,66432.73106,1
20,29876.24231,1
43,40970.36387,0
58,46345.05445,0
74,51475.10887,0
49,50395.93381,0
38,41411.39242,1
86,50572.30032,0
64,46498.27249,1
42,47363.12594,0
26,31334.9233,0
58,54507.08186,1
27,35500.12484,0
24,32137.3891,0
65,53285.67754,1
46,45380.40145,0
85,59881.15797,1
23,34591.27835,1
81,55839.78548,0
43,38060.37052,0
88,71212.31195,1
84,52534.78574,0
41,40486.46172,1
74,54828.15588,1
31,40614.23735,1
49,47329.10542,0
65,50341.55204,1
77,60800.73751,1
72,54322.93567,1
36,38513.25439,1
23,26945.84912,0
72,46675.4195,1
22,28406.62267,1
86,56586.87852,1
74,60532.24983,0
48,44036.01497,1
71,64463.43354,0
41,44859.76217,0
79,71545.14224,1
79,61000.46111,1
64,43974.72386,0
87,56228.70821,1
78,69982.29573,0
58,47542.78303,0
68,59490.18418,1
27,33016.69574,0
69,52939.57955,0
65,53547.93352,0
80,64740.789,1
81,56190.26265,0
20,30293.92431,0
77,74065.58922,0
88,65821.37954,1
85,67162.67704,1
47,44968.31592,1
44,43088.76811,0
64,50727.27495,1
31,36339.96361,1
78,74604.79268,1
70,50845.67209,1
41,40402.84712,0
54,46617.17478,0
71,50294.59441,0
25,29548.81081,0
64,58446.89731,0
66,56874.02696,0
64,50142.22214,1
35,38833.69955,0
59,54553.03967,1
40,40087.32254,0
27,32461.01858,0
49,55267.60429,1
80,62608.54645,0
81,57018.79727,1
58,52944.47611,1
83,57915.81991,1
78,45730.32424,1
80,65301.61118,0
56,47375.39219,1
55,50182.79062,0
35,41258.25964,1
67,52213.6405,1
79,69016.09658,0
57,44857.7319,0
34,40938.50194,1
52,46078.24886,0
78,62528.89512,0
79,50947.99397,1
20,29411.97511,0
42,41683.18868,0
42,40899.6604,1
31,33970.7692,1
31,32894.06224,1
73,63046.3623,0
54,48509.81265,1
34,33507.61945,1
62,46269.58324,0
88,84458.05226,1
66,51185.193,0
42,44641.63683,0
75,55867.0015,0
69,55262.6849,0
71,61104.87631,0
78,59617.1918,0
89,53892.88566,1
26,31044.63681,0
53,45305.72627,0
28,30384.91742,1
55,39956.35425,1
49,41053.18212,0
70,60899.70993,0
41,45115.33345,0
73,53937.62636,1
29,36719.33647,0
65,54191.9211,0
71,60395.98653,1
59,35162.51943,1
32,34412.40072,0
88,55651.81933,1
68,50108.71066,1
67,46753.58104,0
55,41237.09436,1
42,39665.36168,0
51,47639.57889,1
83,53851.97517,0
57,41176.48554,0
56,43016.5761,1
75,49623.73014,1
84,66535.26592,1
46,44349.96647,1
29,34814.71601,1
79,64717.10563,1
85,62548.52941,0
37,35836.52173,1
36,41964.96752,1
55,49293.9896,0
26,31814.98998,1
84,53681.46352,1
55,43055.48496,1
69,51260.75626,1
21,27176.80699,1
79,65243.99123,0
54,35562.08563,1
32,37700.10757,1
70,57852.71442,1
26,35098.75131,0
38,36776.6631,0
85,52354.48418,0
22,27951.6,1
68,60273.48395,0
82,59948.97921,1
56,46241.08374,0
41,46123.94312,0
81,43187.32818,1
36,33689.51483,0
89,63898.73895,0
45,40857.44434,0
79,52679.21331,1
36,27620.01522,1
84,67275.83196,1
68,58982.79403,0
49,45208.92914,0
46,47813.90752,0
63,56671.16025,1
23,29271.50807,0
30,35609.36422,1
80,60155.90477,0
87,72989.88125,0
38,39408.28638,0
76,54348.69623,0
53,45729.12403,0
54,47920.65376,0
57,49390.43284,1
49,43535.13355,1
65,47507.97723,1
73,59333.81627,0
88,58517.39631,0
61,46059.47469,1
35,34497.94267,0
57,39330.73394,1
37,37231.67725,1
80,57556.95685,0
62,54702.57275,0
34,30220.63862,1
62,48934.50432,0
50,44829.26673,0
86,61889.6196,0
39,41319.3085,1
71,66648.49228,1
64,50060.5152,0
73,62601.16092,1
50,45749.34586,1
67,51202.5251,1
83,65816.49589,0
49,35887.79927,0
50,42265.87309,1
38,33809.15307,0
85,49395.85286,1
28,30528.12378,1
58,49691.17094,1
87,83990.06926,0
27,28997.18659,0
82,35757.6689,0
76,64744.91115,0
30,31852.23015,1
86,57106.82257,1
84,50725.72554,0
87,59342.33428,0
31,38175.76877,1
47,42824.52689,1
31,39887.0982,1
48,42467.67394,1
56,41255.08556,1
40,40137.3571,0
61,48032.96494,1
33,36942.59578,1
44,34237.63198,1
38,35864.47241,1
71,51749.52513,1
46,50833.47251,0
21,34117.95866,1
85,69134.47869,0
21,30816.70451,1
49,45086.34422,1
34,32454.69546,1
24,31679.78696,1
42,40953.19266,1
46,44365.11628,1
34,34099.85802,1
37,35983.96484,1
70,52645.88934,1
51,47653.63311,1
44,45162.33901,1
54,44312.53006,0
68,52993.12108,0
74,59331.17244,0
42,49651.86632,1
71,51050.7607,1
24,33236.04981,0
76,51814.493,0
29,33633.20693,1
29,29144.39191,1
54,38926.70788,1
24,32868.74088,1
82,58486.60338,0
61,48570.08461,1
47,45548.86456,0
59,44907.09298,1
29,32241.6282,0
38,34515.91665,0
38,37639.1992,1
58,49170.4322,1
59,49875.41946,0
89,69519.22398,1
44,49957.15676,0
73,60939.49333,0
53,46470.30597,1
77,55156.25602,1
87,54958.32954,0
51,42279.47361,1
35,41078.55513,0
20,31640.45542,1
26,36078.01532,1
29,40017.97728,1
49,41645.96677,0
68,59103.67306,1
26,33925.22028,1
48,45676.48777,0
26,34847.17268,0
62,58283.85222,1
64,39731.93503,1
89,66249.57837,0
45,49634.71441,0
33,26763.33458,0
77,49343.00264,1
61,60404.11593,1
77,67935.48607,1
64,51645.74264,1
79,60055.09206,1
48,45145.55641,0
73,59737.48326,1
39,40088.06221,0
51,42368.50644,0
48,42041.35062,1
85,80414.65229,1
26,31737.95525,1
88,54393.59789,1
50,38230.83036,1
64,62719.70542,0
42,41795.96355,0
81,50733.46322,0
48,36497.25523,1
61,59171.17033,0
28,35033.51675,1
47,40450.82974,0
81,54381.65665,1
26,30624.98379,0
55,49095.75953,1
28,33223.17609,1
65,63040.44225,1
81,46392.09063,0
20,27710.75049,0
34,34598.90697,0
75,45521.16072,1
53,46878.90994,0
82,75061.298,0
25,33125.42323,0
87,69086.4461,0
86,66678.15381,1
44,45147.69263,0
68,41737.29329,0
20,31299.77978,1
35,34992.46572,1
86,61321.64157,1
38,39028.70051,1
64,60216.02011,0
88,47956.27448,0
27,31397.70062,0
72,60263.96909,1
88,57186.01199,1
80,68110.38755,1
41,35948.4849,0
72,66167.05614,0
65,51170.74575,0
70,56940.49755,0
24,33001.32029,1
32,37768.02729,0
65,57368.87484,1
57,59615.85803,1
60,52086.39445,1
72,60972.69894,1
58,56199.44535,0
31,39599.16514,0
31,24589.33257,0
56,41153.03655,0
54,50717.68978,1
46,43077.13185,0
75,58820.27961,0
21,29961.62742,0
76,51603.47681,1
32,36739.76096,0
55,49648.95809,1
43,48219.96959,0
78,64418.88783,0
27,32889.54989,0
50,44817.61487,0
30,38315.23681,0
55,37972.88532,0
56,51689.98681,1
34,33502.95471,0
37,45447.18768,0
79,55902.88731,0
58,56763.53973,1
56,51896.63795,1
77,57127.66664,0
54,61623.59945,1
40,39572.56696,0
86,66422.83465,1
27,36826.74384,0
66,54797.20505,1
64,40943.86445,0
47,45602.04993,0
47,49759.86243,0
66,56063.26373,0
46,46277.83667,0
53,50699.20902,0
40,37462.69657,1
83,57818.81719,1
73,60616.60689,1
36,42692.38199,0
36,40430.97851,0
64,46732.26966,1
24,33558.79343,0
51,43163.00467,1
60,52870.61217,0
46,46150.85512,0
61,55269.30862,1
40,37162.54481,1
67,54399.45258,0
35,43137.58122,0
85,72549.78958,0
20,25395.81427,0
51,42389.58679,1
87,59660.93754,1
80,50746.16542,1
23,29164.0068,1
21,29637.56697,1
68,51934.87071,1
82,55549.62691,0
65,47688.34602,1
35,42577.88117,1
88,59365.62022,0
80,59043.41567,1
87,42799.72352,1
89,76194.14672,0
79,61541.62361,0
47,36565.2209,1
54,49783.4309,1
67,51124.19339,1
33,29915.37747,1
63,51051.03516,1
25,29335.76529,1
88,72778.94384,1
22,31110.07534,0
56,49930.00935,0
43,38087.19236,0
66,58899.65106,1
37,36348.11054,0
89,69790.79612,0
22,28170.91544,1
24,28646.90298,0
51,48492.83914,1
25,24229.0649,1
69,55109.50714,0
89,90232.59597,0
40,35728.96604,0
56,42322.01883,1
66,54544.53942,0
69,50009.93381,0
74,51862.84998,1
68,62151.61231,1
70,62664.86414,0
73,54441.39288,1
21,30103.86143,1
33,33259.81848,0
75,55814.54273,0
44,44616.14964,0
32,44388.15559,0
49,45314.85144,1
78,56967.93472,0
48,48836.16375,1
77,53524.98883,1
53,45576.74741,0
79,54546.48954,1
35,39599.98211,0
60,48449.19349,1
88,61791.71167,1
24,35089.6067,1
56,50862.76015,0
40,38938.2339,1
86,55395.02472,1
77,55007.68567,1
33,37324.41311,0
61,44064.91858,1
22,32369.77863,0
89,73924.31076,1
88,62981.91052,0
51,44662.62546,0
47,43437.08959,1
21,34333.09699,1
86,67975.653,1
65,53890.09592,1
35,40614.32911,1
63,60039.45507,0
70,58857.63332,0
57,40086.08866,1
86,71982.55817,0
77,54722.57173,0
57,46793.51387,0
57,43864.13178,0
83,62259.04095,1
64,54628.36164,0
43,46212.71453,1
60,60081.60118,0
88,71845.55383,1
78,57957.4088,1
28,32985.0829,1
85,52500.11023,0
72,50162.61614,0
75,57352.64179,0
42,42420.59792,0
61,48942.62145,0
54,56985.99771,1
79,62255.39827,0
72,59485.12429,1
84,57667.0161,1
28,29101.29531,1
54,45615.30719,1
58,50030.63157,1
51,40413.64275,1
82,70716.4302,1
42,31340.47282,0
26,34564.52909,1
26,30603.35151,0
69,59804.34939,1
46,45162.52587,1
82,67745.8605,1
51,51038.39417,1
22,31603.30161,0
42,46230.37309,1
88,47567.57736,1
52,33023.4694,1
74,57198.87686,0
21,28388.59286,1
75,52474.63882,0
28,34385.07302,0
35,32234.23122,0
48,46162.58943,1
73,45648.99148,1
34,36066.55852,1
64,57890.04289,0
56,55081.17038,1
62,45905.88555,0
61,51065.38295,1
68,49139.50874,0
45,41481.72368,0
33,34806.60738,0
52,43365.41368,1
59,54414.7529,1
89,67827.49068,0
81,42429.89088,1
46,45955.87072,0
73,53645.26656,0
58,49159.27474,0
75,61450.97261,1
72,64624.31377,0
23,32279.43943,1
45,48368.82753,0
62,53595.96683,0
58,54585.72233,0
34,35540.56069,0
82,62720.69767,0
52,42335.98264,1
69,68078.81796,1
57,46164.22882,1
38,45305.91087,1
25,38033.63948,0
41,43028.08263,1
88,63115.24852,0
78,45744.0781,1
35,36174.62601,1
61,51777.04394,1
64,41574.12531,1
50,48530.50933,0
82,57173.1373,0
57,46802.6724,1
82,53760.89573,0
81,53774.57643,0
82,64945.47015,0
73,47352.14072,0
89,68403.37685,1
58,57592.93766,1
64,48076.81635,1
66,52879.75289,1
78,64099.18783,0
45,36359.22713,0
76,66572.16586,1
34,35666.7589,1
46,44878.94153,0
26,33207.08807,1
55,53614.93108,0
36,35523.79893,0
74,51044.15258,0
43,39622.73455,1
33,40076.11478,1
71,41081.80033,1
30,32047.45778,1
36,36461.86299,1
40,41908.34994,0
32,30643.16304,1
28,31255.99109,1
75,54429.87226,1
47,45635.04604,0
23,27774.85284,1
32,33915.22608,1
36,44544.42749,1
38,36005.71686,1
83,53707.23873,1
75,65074.98603,1
53,57502.47394,0
69,58301.55711,1
41,40618.76432,1
36,40474.71905,1
37,35262.60279,0
50,47584.82914,1
34,38819.23658,0
77,44908.74181,1
55,48958.91217,1
84,61570.77421,1
51,45934.25422,0
87,71196.44696,1
32,35818.8336,0
77,64408.12864,1
75,68461.61474,0
85,61206.6386,1
62,36894.02786,0
70,48343.25666,1
67,57073.01415,1
79,40235.97961,1
34,32577.77985,1
28,37165.58273,1
30,38989.39764,0
32,32303.4709,1
64,48594.78141,0
58,50810.45087,0
48,37566.48093,0
73,51557.96137,1
26,42415.25651,0
50,48055.2937,0
83,69454.34273,1
60,49921.04436,1
43,40525.56612,0
75,64337.7327,0
68,57600.59751,1
67,45065.19313,0
87,62025.28849,0
66,43370.53401,1
86,74603.83976,1
44,46188.63807,0
29,37346.95784,0
38,43138.47237,1
70,58985.76512,1
28,31963.81085,1
40,35682.57418,1
77,63774.64046,1
25,33218.13302,0
38,36981.83363,1
68,62509.06416,0
57,49976.06884,0
37,40002.92306,1
59,62062.10258,0
55,41689.61581,1
67,76771.22847,0
42,44122.42798,1
79,53739.28501,0
33,37740.56765,1
89,67748.67217,1
75,56824.30884,1
30,35171.14809,1
22,31752.69855,1
52,55144.24343,1
66,38599.40726,1
51,41344.99652,0
55,50585.96285,0
28,34880.07983,1
56,53872.66759,0
61,43756.06125,1
21,27236.89119,0
28,33517.47984,1
66,44776.99874,1
88,57699.15972,1
35,35694.90902,0
71,46368.79032,0
50,46083.80475,0
28,34972.60708,0
59,42415.76264,0
60,49435.19942,1
89,63948.9171,1
24,30505.24993,1
89,82407.20272,0
68,50791.39489,0
50,46329.75061,0
68,60701.38068,1
66,59582.36937,1
42,45692.44853,0
44,42553.22642,1
54,42885.5327,0
55,48110.22856,0
59,40573.9238,1
51,56827.23833,0
26,37336.53227,1
27,35569.53612,0
74,61613.20342,1
25,33920.31811,0
43,35908.73684,0
50,46750.68521,0
73,62436.32539,0
75,63890.52103,0
83,62497.74698,1
78,69729.53346,1
78,55108.31796,1
42,37376.37256,0
87,43554.12517,0
68,50817.40443,1
67,47430.31257,0
77,44767.97813,1
68,53249.55887,1
58,50861.91919,0
42,41746.01335,1
73,55896.91138,1
83,62801.57942,0
27,35889.95408,0
62,57540.02617,0
24,34241.95905,0
26,32641.46632,0
49,43247.81103,1
43,43561.15938,0
32,34808.04042,1
65,62311.74055,1
88,61229.64343,1
57,37885.38569,0
39,34380.20954,1
37,41350.86612,1
27,32379.98018,0
62,54081.01503,0
73,50378.4597,1
58,42969.18522,1
57,47362.40208,1
86,57471.91178,1
77,64589.23418,1
54,39640.32822,1
65,60096.08828,1
71,55274.34744,1
51,44583.00842,0
59,51295.44834,0
83,61183.55525,1
38,40331.07848,0
84,66939.90155,1
49,31533.9948,1
28,30667.11567,1
74,57704.93054,1
52,46798.32828,1
85,82026.74588,0
89,79638.9556,0
76,47354.0926,0
48,35874.34787,0
54,44438.67858,0
32,34001.23365,0
70,69824.91203,0
22,30352.3044,0
52,51551.31643,0
48,52432.24947,0
60,46349.21515,1
27,31249.54529,1
38,45807.9235,1
70,56218.2117,0
30,34596.12821,0
47,47897.30637,0
47,39440.28944,1
85,44070.90481,1
40,38386.04515,0
42,39242.73807,0
54,41578.2028,1
34,34316.77944,1
54,52554.31427,0
52,45913.11119,1
64,50544.45197,1
47,47747.2042,0
22,29660.16126,1
26,32247.85761,0
82,69982.54576,1
20,33049.68114,0
80,63199.36439,0
44,36165.85121,0
85,73307.67397,0
39,40846.34401,1
56,46871.58544,1
28,28360.61674,0
23,33138.32399,0
31,40886.18677,1
80,57187.75094,1
29,34597.14836,1
57,55263.34383,0
71,62509.60199,1
32,38490.21178,1
85,47882.2398,1
86,68054.98516,0
85,70918.73334,0
86,60308.74613,0
56,60568.9706,1
58,41787.49017,1
